,location,total_sqft,bath,price,bhk
2519,Electronic City Phase II,1090.0,2.0,31.48,2
2520,Electronic City Phase II,1140.0,2.0,32.92,2
2521,Electronic City Phase II,650.0,1.0,35.0,1
2522,Electronic City Phase II,1155.0,2.0,57.0,2
2523,Electronic City Phase II,1800.0,3.0,92.0,3
2524,Electronic City Phase II,1300.0,2.0,28.0,2
2525,Electronic City Phase II,1940.0,4.0,116.0,3
2526,Electronic City Phase II,1160.0,2.0,33.5,2
2527,Electronic City Phase II,1025.0,2.0,29.6,2
2528,Electronic City Phase II,829.0,2.0,22.8,2
2529,Electronic City Phase II,2187.5,4.0,105.0,4
2530,Electronic City Phase II,1252.0,2.0,67.0,2
2532,Electronic City Phase II,1125.0,2.0,32.63,2
2533,Electronic City Phase II,1140.0,2.0,34.0,2
2536,Electronic City Phase II,1252.0,2.0,65.0,3
2537,Electronic City Phase II,1135.0,2.0,46.0,2
2538,Electronic City Phase II,1305.0,3.0,65.0,3
2539,Electronic City Phase II,1165.0,2.0,33.64,2
2541,Electronic City Phase II,1336.0,2.0,50.35,3
2542,Electronic City Phase II,575.0,1.0,16.75,1
2543,Electronic City Phase II,925.0,2.0,49.82,3
2544,Electronic City Phase II,1065.0,2.0,30.76,2
2545,Electronic City Phase II,1065.0,2.0,30.75,2
2546,Electronic City Phase II,1140.0,2.0,33.06,2
2547,Electronic City Phase II,911.0,2.0,26.5,2
2548,Electronic City Phase II,1200.0,2.0,34.65,2
2549,Electronic City Phase II,1031.0,2.0,54.48,2
2553,Electronics City Phase 1,1475.0,3.0,78.29,3
2554,Electronics City Phase 1,1490.0,3.0,78.8,3
2555,Electronics City Phase 1,1113.27,2.0,53.0,2
2556,Electronics City Phase 1,1490.0,3.0,84.0,3
2559,Electronics City Phase 1,630.0,1.0,39.0,1
2562,Electronics City Phase 1,1750.0,3.0,84.0,3
2566,Electronics City Phase 1,1015.0,2.0,56.0,2
2567,Electronics City Phase 1,1595.0,3.0,75.0,3
2568,Electronics City Phase 1,1515.0,2.0,80.91,3
2570,Electronics City Phase 1,1555.0,2.0,82.0,3
2571,Electronics City Phase 1,1340.0,2.0,75.0,2
2572,Electronics City Phase 1,650.0,1.0,23.0,1
2573,Electronics City Phase 1,1124.0,2.0,55.0,3
2574,Electronics City Phase 1,1175.0,2.0,57.0,2
2575,Electronics City Phase 1,755.0,1.0,42.41,1
2577,Electronics City Phase 1,580.0,1.0,27.0,1
2579,Electronics City Phase 1,940.0,2.0,49.0,2
2580,Electronics City Phase 1,1335.0,2.0,67.0,2
2581,Electronics City Phase 1,1175.0,2.0,69.0,2
2582,Electronics City Phase 1,1113.12,2.0,55.0,2
2584,Electronics City Phase 1,1350.0,3.0,71.0,3
2586,Electronics City Phase 1,995.0,2.0,49.8,2
2587,Electronics City Phase 1,635.0,1.0,26.0,1
2588,Electronics City Phase 1,1190.0,2.0,68.0,2
2590,Electronics City Phase 1,1450.0,3.0,72.54,3
2591,Electronics City Phase 1,360.0,1.0,16.9,1
2592,Electronics City Phase 1,638.0,1.0,32.0,1
2593,Electronics City Phase 1,1175.0,2.0,64.98,2
2594,Electronics City Phase 1,585.0,1.0,21.0,1
2595,Electronics City Phase 1,1200.0,2.0,59.76,2
2597,Electronics City Phase 1,1125.0,2.0,65.0,2
2599,Electronics City Phase 1,1550.0,2.0,82.0,3
2601,Electronics City Phase 1,762.5,1.0,45.4,1
2602,Electronics City Phase 1,1245.0,2.0,75.0,2
2604,Electronics City Phase 1,1450.0,3.0,70.0,3
2607,Electronics City Phase 1,1800.0,3.0,93.0,3
2609,Electronics City Phase 1,1170.0,2.0,62.0,2
2610,Electronics City Phase 1,1450.0,3.0,79.0,3
2611,Electronics City Phase 1,940.0,2.0,48.0,2
2613,Electronics City Phase 1,1300.0,2.0,67.0,2
2614,Electronics City Phase 1,1028.0,2.0,51.0,2
2620,Electronics City Phase 1,1205.0,2.0,60.0,2
2622,Electronics City Phase 1,1305.0,2.0,67.0,2
2623,Electronics City Phase 1,755.0,1.0,30.12,1
2624,Electronics City Phase 1,1175.0,2.0,60.0,2
2625,Frazer Town,1700.0,3.0,180.0,3
2626,Frazer Town,1305.0,3.0,95.45,3
2627,Frazer Town,1870.0,3.0,185.0,3
2628,Frazer Town,1750.0,3.0,150.0,3
2630,Frazer Town,2000.0,3.0,200.0,3
2631,Frazer Town,3500.0,4.0,330.0,3
2632,Frazer Town,2350.0,4.0,285.0,3
2633,Frazer Town,1550.0,2.0,140.0,2
2634,Frazer Town,1900.0,4.0,145.0,3
2635,Frazer Town,2560.0,3.0,265.0,3
2636,Frazer Town,2400.0,3.0,260.0,3
2637,Frazer Town,2560.0,3.0,288.0,3
2638,Frazer Town,3436.0,5.0,341.0,4
2640,Frazer Town,1315.0,2.0,140.0,2
2641,Frazer Town,1706.0,3.0,154.0,3
2642,Frazer Town,2079.0,3.0,220.0,3
2643,Frazer Town,3435.0,2.0,341.0,4
2644,Frazer Town,3436.0,5.0,345.0,4
2645,Frazer Town,3100.0,3.0,400.0,3
2646,Frazer Town,5400.0,3.0,400.0,3
2647,Frazer Town,1180.0,2.0,105.0,2
2648,Frazer Town,2900.0,4.0,325.0,4
2649,Frazer Town,1200.0,2.0,78.0,2
2650,Frazer Town,1870.0,3.0,180.0,3
2651,Frazer Town,896.0,1.0,100.0,1
2652,Frazer Town,1420.0,2.0,120.0,2
2653,GM Palaya,1820.0,2.0,86.0,3
2654,GM Palaya,1000.0,2.0,36.0,2
2655,GM Palaya,1225.0,2.0,47.0,2
2656,GM Palaya,1140.0,2.0,48.95,2
2657,GM Palaya,1315.0,2.0,65.0,3
2658,GM Palaya,1000.0,2.0,35.0,2
2659,GM Palaya,1315.0,3.0,65.0,3
2660,GM Palaya,1315.0,3.0,64.0,3
2661,GM Palaya,1735.0,3.0,70.0,3
2662,GM Palaya,1643.0,2.0,70.0,3
2663,GM Palaya,675.0,1.0,35.0,1
2664,Garudachar Palya,1325.0,2.0,60.8,3
2665,Garudachar Palya,1060.0,2.0,48.7,2
2666,Garudachar Palya,1150.0,2.0,52.75,2
2667,Garudachar Palya,1295.0,2.0,59.5,3
2668,Garudachar Palya,1320.0,2.0,60.6,3
2669,Garudachar Palya,1295.0,2.0,59.5,3
2670,Garudachar Palya,1150.0,2.0,52.8,2
2671,Garudachar Palya,1150.0,2.0,52.8,2
2672,Garudachar Palya,1060.0,2.0,48.5,2
2673,Garudachar Palya,1150.0,2.0,52.5,2
2674,Garudachar Palya,1325.0,2.0,60.8,3
2675,Garudachar Palya,1060.0,2.0,48.66,2
2676,Garudachar Palya,1150.0,2.0,52.0,2
2677,Garudachar Palya,1154.0,2.0,51.8,2
2679,Giri Nagar,2400.0,4.0,400.0,4
2680,Giri Nagar,1800.0,3.0,252.0,3
2681,Giri Nagar,1350.0,3.0,240.0,3
2682,Giri Nagar,2400.0,4.0,400.0,4
2683,Giri Nagar,3000.0,4.0,375.0,6
2684,Giri Nagar,2400.0,6.0,400.0,6
2685,Giri Nagar,4000.0,3.0,750.0,4
2686,Giri Nagar,600.0,1.0,125.0,1
2687,Gollarapalya Hosahalli,861.0,2.0,34.5,2
2688,Gollarapalya Hosahalli,1408.0,3.0,62.0,3
2689,Gollarapalya Hosahalli,861.0,2.0,34.5,2
2690,Gollarapalya Hosahalli,1318.0,3.0,54.0,3
2691,Gollarapalya Hosahalli,861.0,2.0,36.5,2
2692,Gollarapalya Hosahalli,1320.0,3.0,60.0,3
2693,Gollarapalya Hosahalli,1345.0,3.0,60.0,3
2694,Gollarapalya Hosahalli,1905.0,3.0,86.0,4
2695,Gollarapalya Hosahalli,996.0,2.0,36.5,2
2696,Gollarapalya Hosahalli,1318.0,3.0,56.0,3
2697,Gollarapalya Hosahalli,1129.0,2.0,50.0,2
2698,Gottigere,1100.0,2.0,40.0,2
2699,Gottigere,967.0,2.0,45.0,2
2700,Gottigere,891.0,2.0,25.0,2
2701,Gottigere,1618.0,3.0,82.5,3
2702,Gottigere,1222.0,2.0,63.0,2
2704,Gottigere,1300.0,3.0,65.0,3
2705,Gottigere,950.0,2.0,38.0,2
2706,Gottigere,1153.0,2.0,48.5,2
2707,Gottigere,812.0,1.0,26.0,1
2709,Gottigere,1460.0,2.0,65.0,3
2710,Gottigere,1500.0,3.0,70.0,3
2711,Gottigere,1621.0,3.0,72.0,3
2712,Gottigere,1304.0,3.0,80.0,3
2713,Gottigere,812.0,1.0,26.0,1
2714,Gottigere,990.0,2.0,40.0,2
2715,Gottigere,1235.0,2.0,63.0,2
2716,Gottigere,1385.0,3.0,64.0,3
2717,Gottigere,1000.0,2.0,35.0,2
2718,Gottigere,1075.0,2.0,30.0,2
2719,Gottigere,1010.0,2.0,35.0,2
2721,Gottigere,1410.0,2.0,45.0,2
2723,Gottigere,1435.0,2.0,62.0,3
2724,Gottigere,945.0,2.0,45.0,2
2726,Gottigere,2500.0,3.0,120.0,4
2727,Gottigere,1230.0,2.0,52.0,3
2728,Gottigere,1120.0,2.0,50.0,2
2729,Gottigere,1500.0,3.0,63.0,3
2730,Gottigere,1200.0,2.0,40.0,2
2731,Gottigere,1280.0,2.0,61.0,2
2732,Gottigere,1205.0,2.0,56.58,2
2733,Gottigere,1170.0,2.0,40.0,2
2735,Gottigere,1613.0,3.0,72.0,3
2736,Gottigere,1493.0,2.0,90.0,3
2737,Gottigere,1110.0,2.0,36.25,2
2738,Gottigere,1245.0,2.0,59.0,2
2739,Gottigere,1200.0,2.0,50.0,2
2740,Green Glen Layout,1575.0,3.0,125.0,3
2741,Green Glen Layout,1670.0,3.0,120.0,3
2742,Green Glen Layout,3250.0,4.0,230.0,4
2743,Green Glen Layout,1776.42,3.0,105.0,3
2744,Green Glen Layout,3250.0,4.0,230.0,4
2745,Green Glen Layout,940.0,2.0,56.8,2
2746,Green Glen Layout,1725.0,3.0,130.0,3
2747,Green Glen Layout,1075.0,2.0,60.0,2
2748,Green Glen Layout,1485.0,3.0,115.0,3
2749,Green Glen Layout,1715.0,3.0,115.0,3
2750,Green Glen Layout,1751.0,2.0,115.0,3
2751,Green Glen Layout,1750.0,3.0,130.0,3
2752,Green Glen Layout,1530.0,3.0,105.0,3
2753,Green Glen Layout,1752.0,3.0,105.0,3
2754,Green Glen Layout,1680.0,4.0,95.0,3
2755,Green Glen Layout,1728.0,3.0,125.0,3
2756,Green Glen Layout,1645.0,3.0,110.0,3
2757,Green Glen Layout,1517.0,3.0,100.0,3
2758,Green Glen Layout,3150.0,4.0,218.0,4
2760,Green Glen Layout,1750.0,3.0,120.0,3
2761,Green Glen Layout,1751.0,3.0,115.0,3
2762,Green Glen Layout,1750.0,3.0,105.0,3
2763,Green Glen Layout,1885.0,3.0,135.0,3
2764,Green Glen Layout,1715.0,3.0,120.0,3
2765,Green Glen Layout,1623.29,2.0,105.0,3
2766,Green Glen Layout,1715.0,3.0,115.0,3
2767,Green Glen Layout,1715.0,3.0,105.0,3
2768,Green Glen Layout,1600.0,3.0,105.0,3
2769,Green Glen Layout,1717.0,3.0,125.0,3
2770,Green Glen Layout,1250.0,2.0,75.0,2
2771,Green Glen Layout,1715.0,3.0,112.0,3
2772,Gubbalala,1470.0,2.0,82.0,3
2773,Gubbalala,1745.0,3.0,125.0,3
2774,Gubbalala,1745.0,3.0,104.0,3
2775,Gubbalala,1745.0,3.0,115.0,3
2776,Gubbalala,1745.0,3.0,110.0,3
2779,Gubbalala,2570.0,4.0,141.0,5
2780,Gubbalala,1008.0,2.0,32.25,2
2781,Gubbalala,1205.0,2.0,70.0,2
2783,Gubbalala,1435.0,2.0,80.0,3
2784,Gubbalala,1475.0,2.0,80.0,2
2785,Gubbalala,1223.0,2.0,42.81,2
2788,Gubbalala,1100.0,2.0,49.5,2
2789,Gubbalala,1060.0,2.0,46.0,2
2790,Gubbalala,2000.0,3.0,125.0,3
2791,Gubbalala,2500.0,6.0,88.0,6
2793,Gubbalala,1745.0,3.0,130.0,3
2794,Gubbalala,1285.0,2.0,90.0,2
2795,Gunjur,1140.0,2.0,43.0,2
2796,Gunjur,1356.0,2.0,66.0,3
2797,Gunjur,1600.0,3.0,75.0,3
2798,Gunjur,2000.0,3.0,95.0,4
2799,Gunjur,1140.0,2.0,49.11,2
2800,Gunjur,1195.0,2.0,44.0,2
2801,Gunjur,1190.0,2.0,40.0,2
2802,Gunjur,1457.0,2.0,60.0,2
2803,Gunjur,1080.0,2.0,41.0,2
2806,Gunjur,1175.0,2.0,43.48,2
2807,Gunjur,1362.0,3.0,62.63,3
2808,Gunjur,1071.0,2.0,51.0,2
2809,Gunjur,1063.0,2.0,40.0,2
2810,Gunjur,1235.0,2.0,52.76,2
2811,Gunjur,1362.0,3.0,62.63,3
2812,Gunjur,1362.0,3.0,62.63,3
2813,Gunjur,1588.0,2.0,90.0,3
2814,Gunjur,1235.0,2.0,44.5,2
2815,Gunjur,1457.0,2.0,60.0,2
2816,HAL 2nd Stage,1226.0,3.0,135.0,2
2817,HAL 2nd Stage,1490.0,2.0,300.0,3
2818,HAL 2nd Stage,2100.0,3.0,252.0,3
2819,HAL 2nd Stage,600.0,3.0,145.0,2
2820,HAL 2nd Stage,2700.0,3.0,500.0,3
2821,HAL 2nd Stage,2400.0,4.0,650.0,4
2822,HAL 2nd Stage,2280.0,4.0,615.0,4
2823,HAL 2nd Stage,2040.0,4.0,500.0,5
2824,HBR Layout,2800.0,2.0,200.0,3
2826,HBR Layout,1200.0,4.0,120.0,4
2827,HBR Layout,1200.0,2.0,60.0,2
2828,HBR Layout,1004.0,2.0,49.0,2
2829,HBR Layout,1783.0,3.0,125.0,3
2831,HBR Layout,1089.0,2.0,60.0,2
2832,HBR Layout,1700.0,3.0,110.0,3
2833,HBR Layout,1198.0,2.0,65.0,2
2834,HBR Layout,1200.0,4.0,115.0,4
2835,HBR Layout,1800.0,2.0,230.0,3
2836,HBR Layout,1068.0,2.0,43.0,2
2837,HBR Layout,1200.0,2.0,120.0,2
2838,HBR Layout,1832.0,3.0,160.0,3
2839,HRBR Layout,2000.0,4.0,300.0,4
2840,HRBR Layout,1374.0,2.0,95.0,2
2841,HRBR Layout,1440.0,2.0,98.0,2
2843,HRBR Layout,2800.0,3.0,250.0,3
2844,HRBR Layout,1210.0,2.0,75.0,2
2845,HRBR Layout,1200.0,2.0,170.0,4
2846,HRBR Layout,1265.0,2.0,78.0,2
2847,HRBR Layout,1200.0,3.0,180.0,4
2848,HRBR Layout,1170.0,2.0,75.0,2
2850,HRBR Layout,1900.0,3.0,90.0,4
2851,HRBR Layout,1625.0,3.0,120.0,3
2852,HRBR Layout,1301.0,2.0,120.0,2
2853,HRBR Layout,1145.0,2.0,68.5,2
2854,HRBR Layout,1300.0,2.0,90.0,2
2856,HSR Layout,1372.0,2.0,68.0,2
2858,HSR Layout,1475.0,3.0,75.0,3
2859,HSR Layout,1467.0,2.0,55.0,2
2860,HSR Layout,1140.0,2.0,46.0,2
2861,HSR Layout,1372.0,2.0,61.0,2
2862,HSR Layout,1750.0,3.0,95.0,3
2864,HSR Layout,1027.0,2.0,44.0,2
2865,HSR Layout,1650.0,3.0,110.0,3
2866,HSR Layout,1140.0,2.0,46.0,2
2867,HSR Layout,1372.0,2.0,61.0,2
2868,HSR Layout,1140.0,2.0,46.0,2
2869,HSR Layout,1185.0,2.0,60.0,2
2870,HSR Layout,1127.0,2.0,68.0,2
2871,HSR Layout,1600.0,2.0,115.0,3
2872,HSR Layout,1145.0,2.0,48.0,2
2873,HSR Layout,1009.0,2.0,56.0,2
2874,HSR Layout,2792.0,4.0,220.0,4
2875,HSR Layout,1300.0,2.0,98.0,2
2877,HSR Layout,1140.0,2.0,46.0,2
2878,HSR Layout,1126.0,2.0,69.0,2
2880,HSR Layout,1140.0,2.0,46.0,2
2881,HSR Layout,1145.0,2.0,46.0,2
2882,HSR Layout,1142.0,2.0,65.0,2
2883,HSR Layout,1145.0,2.0,46.0,2
2884,HSR Layout,2020.0,3.0,160.0,3
2885,HSR Layout,1844.0,3.0,95.0,3
2886,HSR Layout,1203.0,2.0,72.0,2
2887,HSR Layout,1140.0,2.0,46.0,2
2888,HSR Layout,4200.0,5.0,245.0,5
2889,HSR Layout,1140.0,2.0,46.0,2
2890,HSR Layout,1145.0,2.0,46.0,2
2891,HSR Layout,1009.0,2.0,56.0,2
2892,HSR Layout,1145.0,2.0,46.0,2
2893,HSR Layout,1100.0,2.0,44.0,2
2894,HSR Layout,1203.0,2.0,60.0,2
2895,HSR Layout,1590.0,2.0,135.0,3
2896,HSR Layout,1120.0,2.0,70.0,2
2897,HSR Layout,1140.0,2.0,46.0,2
2898,HSR Layout,1289.0,2.0,70.0,2
2899,HSR Layout,1844.0,3.0,89.0,3
2900,HSR Layout,1203.0,2.0,60.0,2
2901,HSR Layout,1140.0,2.0,46.0,2
2902,Haralur Road,1240.0,2.0,70.0,2
2903,Haralur Road,1027.0,2.0,44.0,2
2905,Haralur Road,2650.0,4.0,198.0,4
2907,Haralur Road,1194.0,2.0,47.0,2
2908,Haralur Road,3385.0,5.0,260.0,4
2909,Haralur Road,1202.0,2.0,53.0,2
2910,Haralur Road,1056.0,2.0,61.0,2
2912,Haralur Road,1810.0,3.0,100.0,3
2913,Haralur Road,1194.0,2.0,46.0,2
2915,Haralur Road,1225.0,2.0,67.38,2
2916,Haralur Road,1243.0,2.0,46.0,2
2917,Haralur Road,1027.0,2.0,44.0,2
2918,Haralur Road,1920.0,3.0,115.0,3
2919,Haralur Road,1875.0,3.0,110.0,3
2920,Haralur Road,2750.0,4.0,220.0,4
2921,Haralur Road,1194.0,2.0,47.0,2
2922,Haralur Road,1140.0,2.0,43.0,2
2923,Haralur Road,1027.0,2.0,44.0,2
2924,Haralur Road,1194.0,2.0,46.0,2
2925,Haralur Road,2017.0,3.0,125.0,3
2926,Haralur Road,1140.0,2.0,43.0,2
2927,Haralur Road,1875.0,3.0,110.0,3
2928,Haralur Road,1092.0,2.0,44.0,2
2929,Haralur Road,2475.0,4.0,130.0,3
2930,Haralur Road,1300.0,2.0,73.0,2
2931,Haralur Road,1194.0,2.0,47.0,2
2932,Haralur Road,1243.0,2.0,46.0,2
2933,Haralur Road,1850.0,3.0,110.0,3
2934,Haralur Road,1225.0,2.0,67.38,2
2935,Haralur Road,1243.0,2.0,46.0,2
2936,Haralur Road,3400.0,5.0,240.0,4
2937,Haralur Road,1464.0,2.0,56.0,2
2938,Haralur Road,1230.0,2.0,78.0,2
2939,Haralur Road,1000.0,2.0,44.0,2
2941,Haralur Road,1300.0,2.0,79.0,2
2942,Haralur Road,1444.0,2.0,80.0,3
2943,Haralur Road,1088.0,2.0,68.0,2
2944,Haralur Road,1027.0,2.0,44.0,2
2946,Haralur Road,1225.0,2.0,70.0,2
2948,Haralur Road,1194.0,2.0,46.0,2
2949,Haralur Road,1000.0,2.0,78.0,2
2950,Haralur Road,1830.0,3.0,101.0,3
2951,Haralur Road,1810.0,3.0,126.0,3
2952,Haralur Road,1464.0,2.0,56.0,2
2953,Haralur Road,1520.0,2.0,96.0,3
2954,Haralur Road,1520.0,2.0,125.0,3
2955,Haralur Road,1300.0,2.0,75.0,2
2956,Haralur Road,2017.0,2.0,125.0,3
2957,Haralur Road,1243.0,2.0,46.0,2
2958,Haralur Road,1027.0,2.0,44.0,2
2959,Haralur Road,2805.0,5.0,160.0,4
2960,Haralur Road,1243.0,2.0,46.0,2
2961,Haralur Road,1027.0,2.0,44.0,2
2962,Haralur Road,2017.0,3.0,105.0,3
2963,Haralur Road,1243.0,2.0,46.0,2
2964,Haralur Road,1243.0,2.0,46.0,2
2965,Haralur Road,1520.0,2.0,90.0,3
2966,Haralur Road,1300.0,2.0,60.0,2
2967,Haralur Road,1985.0,3.0,130.0,3
2968,Haralur Road,1255.0,2.0,90.0,3
2969,Haralur Road,1056.0,2.0,60.0,2
2970,Haralur Road,1140.0,2.0,42.0,2
2971,Haralur Road,1245.0,2.0,62.0,2
2972,Haralur Road,1140.0,2.0,58.0,2
2973,Haralur Road,1140.0,2.0,42.0,2
2974,Haralur Road,1027.0,2.0,43.0,2
2975,Haralur Road,1194.0,2.0,47.0,2
2976,Haralur Road,1194.0,2.0,47.0,2
2977,Haralur Road,1560.0,3.0,90.0,3
2978,Haralur Road,1520.0,2.0,85.0,3
2979,Haralur Road,1243.0,2.0,45.0,2
2980,Haralur Road,1027.0,2.0,44.0,2
2981,Haralur Road,1194.0,2.0,46.0,2
2982,Haralur Road,1650.0,3.0,100.0,3
2983,Haralur Road,1580.0,3.0,73.0,3
2984,Haralur Road,1243.0,2.0,46.0,2
2985,Haralur Road,1194.0,2.0,47.0,2
2987,Haralur Road,1520.0,2.0,96.0,3
2988,Haralur Road,1510.0,3.0,83.05,3
2989,Haralur Road,1056.0,2.0,65.0,2
2990,Haralur Road,1810.0,3.0,100.0,3
2991,Haralur Road,1243.0,2.0,46.0,2
2992,Haralur Road,575.0,1.0,38.0,1
2993,Haralur Road,1194.0,2.0,46.0,2
2994,Haralur Road,1243.0,2.0,46.0,2
2995,Haralur Road,1194.0,2.0,46.0,2
2996,Haralur Road,1140.0,2.0,43.0,2
2997,Haralur Road,1850.0,3.0,120.0,3
2998,Haralur Road,1194.0,2.0,47.0,2
2999,Haralur Road,1194.0,2.0,47.0,2
3000,Haralur Road,560.0,1.0,45.0,1
3002,Haralur Road,1243.0,2.0,46.0,2
3003,Haralur Road,1710.0,3.0,85.0,3
3004,Haralur Road,1730.0,3.0,95.0,3
3005,Haralur Road,1243.0,2.0,46.0,2
3006,Haralur Road,1243.0,2.0,46.0,2
3007,Haralur Road,1243.0,2.0,46.0,2
3008,Haralur Road,1817.0,3.0,110.0,3
3009,Haralur Road,1225.0,2.0,77.0,2
3010,Haralur Road,1285.0,2.0,78.0,2
3011,Haralur Road,1225.0,2.0,67.48,2
3012,Haralur Road,1225.0,2.0,69.84,2
3013,Haralur Road,1200.0,2.0,46.0,2
3014,Haralur Road,1315.0,2.0,85.0,2
3015,Haralur Road,1976.0,3.0,92.0,3
3016,Haralur Road,1300.0,2.0,75.0,2
3017,Haralur Road,4694.0,5.0,375.0,4
3018,Haralur Road,1309.0,2.0,82.0,2
3019,Haralur Road,1027.0,1.0,44.0,2
3020,Haralur Road,1243.0,2.0,46.0,2
3021,Haralur Road,1243.0,2.0,46.0,2
3022,Haralur Road,1140.0,2.0,43.0,2
3023,Haralur Road,1300.0,2.0,75.0,2
3024,Haralur Road,1243.0,2.0,46.0,2
3026,Haralur Road,1230.0,2.0,67.65,2
3027,Haralur Road,1194.0,2.0,46.0,2
3028,Haralur Road,1092.0,2.0,44.0,2
3030,Haralur Road,1255.0,3.0,90.0,3
3031,Haralur Road,1735.0,3.0,97.0,3
3032,Haralur Road,1810.0,3.0,97.83,3
3033,Haralur Road,1200.0,2.0,46.0,2
3034,Haralur Road,1243.0,2.0,46.0,2
3035,Haralur Road,1810.0,3.0,112.0,3
3036,Harlur,1508.0,2.0,77.0,2
3037,Harlur,1752.12,3.0,135.0,3
3040,Harlur,1709.0,3.0,150.0,3
3041,Harlur,1174.0,2.0,69.0,2
3042,Harlur,1033.0,2.0,49.0,2
3043,Harlur,1197.0,2.0,84.0,2
3044,Harlur,1310.0,2.0,50.0,2
3045,Harlur,1757.0,3.0,132.0,3
3046,Harlur,1174.0,2.0,76.0,2
3047,Harlur,1754.0,3.0,125.0,3
3048,Harlur,1200.0,2.0,49.5,2
3049,Harlur,1290.0,2.0,85.0,2
3050,Harlur,1752.12,3.0,116.0,3
3051,Harlur,1754.0,3.0,135.0,3
3052,Harlur,1754.0,3.0,124.0,3
3053,Harlur,1152.0,2.0,69.0,2
3054,Harlur,1290.0,2.0,87.0,2
3055,Harlur,1749.0,3.0,115.0,3
3056,Harlur,3385.0,4.0,260.0,4
3057,Harlur,2240.0,5.0,155.0,3
3058,Harlur,1758.0,3.0,133.0,3
3060,Harlur,1197.0,2.0,79.0,2
3061,Harlur,1174.0,2.0,78.0,2
3064,Harlur,1200.0,2.0,52.0,2
3065,Harlur,1197.0,2.0,79.0,2
3066,Harlur,1749.0,3.0,112.0,3
3067,Harlur,1174.0,2.0,75.0,2
3068,Harlur,1750.0,3.0,136.0,3
3069,Harlur,1620.0,3.0,110.0,3
3072,Harlur,1459.0,3.0,135.0,3
3073,Harlur,1762.0,3.0,133.0,3
3074,Harlur,1756.0,3.0,131.0,3
3075,Harlur,1755.0,3.0,130.0,3
3076,Harlur,1864.0,3.0,140.0,3
3077,Harlur,1331.0,2.0,88.0,2
3078,Harlur,1752.12,3.0,133.0,3
3079,Harlur,1133.0,2.0,55.0,2
3080,Harlur,1756.0,3.0,128.0,3
3081,Harlur,1749.0,3.0,120.0,3
3082,Harlur,1197.0,2.0,82.0,2
3083,Harlur,1303.0,2.0,90.0,2
3084,Harlur,1754.0,3.0,132.0,3
3085,Harlur,1532.0,2.0,65.0,2
3086,Harlur,1174.0,2.0,75.0,2
3087,Harlur,1756.0,3.0,134.0,3
3088,Harlur,1197.0,2.0,78.0,2
3089,Harlur,1290.0,2.0,89.9,2
3090,Harlur,1386.0,2.0,85.0,2
3091,Harlur,1174.0,2.0,74.0,2
3092,Harlur,1174.0,2.0,78.0,2
3094,Harlur,1755.0,3.0,115.0,3
3097,Harlur,1532.0,2.0,65.0,2
3099,Harlur,1197.0,2.0,77.0,2
3100,Harlur,1752.12,3.0,125.0,3
3101,Harlur,3425.0,3.0,320.0,3
3102,Harlur,2569.0,5.0,180.0,4
3103,Harlur,1225.0,2.0,56.0,2
3104,Harlur,1197.0,2.0,76.0,2
3106,Harlur,1197.0,2.0,75.0,2
3107,Harlur,1755.0,3.0,117.0,3
3108,Harlur,1197.0,2.0,79.9,2
3109,Harlur,936.0,2.0,45.0,2
3110,Harlur,2990.0,4.0,225.0,4
3111,Harlur,1370.0,2.0,88.0,2
3112,Harlur,1335.0,2.0,72.76,2
3113,Hebbal,1760.0,2.0,123.0,3
3114,Hebbal,5611.5,4.0,477.0,4
3115,Hebbal,1900.0,3.0,119.0,3
3116,Hebbal,1349.0,2.0,98.2,2
3117,Hebbal,2483.0,5.0,212.0,4
3118,Hebbal,1760.0,2.0,130.0,3
3119,Hebbal,2400.0,4.0,245.0,3
3120,Hebbal,3450.0,5.0,260.0,3
3121,Hebbal,1920.0,3.0,134.0,3
3122,Hebbal,1500.0,3.0,150.0,3
3123,Hebbal,1337.0,2.0,82.0,2
3124,Hebbal,1349.0,2.0,98.0,2
3125,Hebbal,1000.0,2.0,45.0,2
3126,Hebbal,2470.0,5.0,247.0,4
3127,Hebbal,1036.0,2.0,50.0,2
3128,Hebbal,3900.0,4.0,410.0,4
3129,Hebbal,1255.0,2.0,77.68,3
3130,Hebbal,1355.0,3.0,83.87,3
3131,Hebbal,1790.0,3.0,127.0,3
3132,Hebbal,687.325,2.0,42.72,2
3134,Hebbal,1985.0,4.0,189.0,3
3135,Hebbal,2483.0,5.0,215.0,4
3136,Hebbal,1080.0,2.0,54.0,2
3137,Hebbal,1100.0,2.0,50.0,2
3138,Hebbal,812.0,2.0,55.0,2
3140,Hebbal,1075.0,2.0,52.0,2
3141,Hebbal,3067.0,4.0,230.0,4
3142,Hebbal,1040.0,2.0,50.0,2
3143,Hebbal,2526.0,2.0,250.0,3
3144,Hebbal,3067.0,4.0,230.0,4
3145,Hebbal,1255.0,2.0,77.68,3
3146,Hebbal,823.0,2.0,50.63,2
3147,Hebbal,1420.0,2.0,123.0,2
3148,Hebbal,1069.0,3.0,65.4,3
3149,Hebbal,3067.0,4.0,310.0,4
3150,Hebbal,1040.0,2.0,46.0,2
3151,Hebbal,1420.0,2.0,99.39,2
3152,Hebbal,4235.0,4.0,365.0,4
3153,Hebbal,1100.0,2.0,47.0,2
3154,Hebbal,1700.0,3.0,124.0,3
